destination_name,departure_status,real_arrival,real_departure,ArRTown,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Mairie d'Issy,onTime,2024-11-03 00:42:53,2024-11-03 00:42:53,Paris 9e,11.3,0.0,0.0,0.0,9.5,22.68,28840.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.52
Mairie d'Aubervilliers,onTime,2024-11-03 00:44:23,2024-11-03 00:44:23,Paris 9e,11.3,0.0,0.0,0.0,9.5,22.68,28840.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.7
Mairie d'Aubervilliers,onTime,2024-11-03 00:44:23,2024-11-03 00:44:23,Paris 9e,11.3,0.0,0.0,0.0,9.5,22.68,28840.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.52
Mairie d'Issy,onTime,2024-11-03 00:51:23,2024-11-03 00:51:23,Paris 9e,11.3,0.0,0.0,0.0,9.5,22.68,28840.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.7
Mairie d'Issy,onTime,2024-11-03 00:51:23,2024-11-03 00:51:23,Paris 9e,11.3,0.0,0.0,0.0,9.5,22.68,28840.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.52
Mairie d'Aubervilliers,onTime,2024-11-03 00:54:54,2024-11-03 00:54:54,Paris 9e,11.2,0.0,0.0,0.0,9.34,23.04,28020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.7
Mairie d'Aubervilliers,onTime,2024-11-03 00:54:54,2024-11-03 00:54:54,Paris 9e,11.2,0.0,0.0,0.0,9.34,23.04,28020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.52
Mairie d'Issy,onTime,2024-11-03 04:49:26,2024-11-03 04:49:26,Paris 9e,9.95,0.0,0.0,0.0,7.64,19.08,23220.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.01
Mairie d'Issy,onTime,2024-11-03 04:49:26,2024-11-03 04:49:26,Paris 9e,9.95,0.0,0.0,0.0,7.64,19.08,23220.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.0
Mairie d'Aubervilliers,onTime,2024-11-03 04:51:26,2024-11-03 04:51:26,Paris 9e,9.95,0.0,0.0,0.0,7.64,19.08,23220.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.01
Mairie d'Aubervilliers,onTime,2024-11-03 04:51:26,2024-11-03 04:51:26,Paris 9e,9.95,0.0,0.0,0.0,7.64,19.08,23220.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.0
Mairie d'Issy,onTime,2024-11-03 04:56:26,2024-11-03 04:56:26,Paris 9e,9.9,0.0,0.0,0.0,7.59,18.0,22900.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.01
Mairie d'Issy,onTime,2024-11-03 04:56:26,2024-11-03 04:56:26,Paris 9e,9.9,0.0,0.0,0.0,7.59,18.0,22900.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.0
