timestamp,stop_reference,stop_name,line_ref,transport_mode,destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,recorded_at_time
2024-10-30 01:20:42,22216,Maisons-Alfort-Les Juilliottes,STIF:Line::C01378:,metro,Créteil-Pointe du Lac,delayed,N/A,2024-10-30T01:03:59.676Z,N/A,2024-10-30T01:03:59.676Z,,,2024-10-30T00:19:59.676Z
2024-10-30 01:20:47,22365,Place d'Italie,STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:36:59.671Z,N/A,2024-10-30T00:36:59.671Z,,,2024-10-30T00:19:59.671Z
2024-10-30 01:20:47,22367,Château Landon,STIF:Line::C01377:,metro,Porte de la Villette,delayed,N/A,2024-10-30T00:21:49.685Z,N/A,2024-10-30T00:21:49.685Z,,,2024-10-30T00:19:49.685Z
2024-10-30 01:20:47,22368,Stalingrad,STIF:Line::C01377:,metro,Porte de la Villette,delayed,N/A,2024-10-30T00:23:49.685Z,N/A,2024-10-30T00:23:49.685Z,,,2024-10-30T00:19:49.685Z
2024-10-30 01:20:47,22369,Sully-Morland,STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:29:59.671Z,N/A,2024-10-30T00:29:59.671Z,,,2024-10-30T00:19:59.671Z
2024-10-30 01:20:48,22371,Riquet,STIF:Line::C01377:,metro,Porte de la Villette,delayed,N/A,2024-10-30T00:24:49.685Z,N/A,2024-10-30T00:24:49.685Z,,,2024-10-30T00:19:49.685Z
2024-10-30 01:20:48,22376,Palais-Royal (Musée du Louvre),STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:24:59.671Z,N/A,2024-10-30T00:24:59.671Z,,,2024-10-30T00:19:59.671Z
2024-10-30 01:20:49,22378,Pont Marie (Cité des Arts),STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:28:59.671Z,N/A,2024-10-30T00:28:59.671Z,,,2024-10-30T00:19:59.671Z
2024-10-30 01:20:49,22379,Pont Neuf,STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:25:59.671Z,N/A,2024-10-30T00:25:59.671Z,,,2024-10-30T00:19:59.671Z
2024-10-30 01:20:50,22381,Opéra,STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:21:59.671Z,N/A,2024-10-30T00:21:59.671Z,,,2024-10-30T00:19:59.671Z
2024-10-30 01:20:50,22383,Les Gobelins,STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:35:59.671Z,N/A,2024-10-30T00:35:59.671Z,,,2024-10-30T00:19:59.671Z
2024-10-30 01:20:50,22389,Corentin-Cariou,STIF:Line::C01377:,metro,Porte de la Villette,delayed,N/A,2024-10-30T00:28:49.704Z,N/A,2024-10-30T00:28:49.704Z,,,2024-10-30T00:20:49.704Z
2024-10-30 01:20:52,22398,Le Kremlin-Bicêtre,STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:40:59.671Z,N/A,2024-10-30T00:40:59.671Z,,,2024-10-30T00:19:59.671Z
2024-10-30 01:20:52,22399,Villejuif-Léo Lagrange,STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:42:59.671Z,N/A,2024-10-30T00:42:59.671Z,,,2024-10-30T00:19:59.671Z
2024-10-30 01:21:00,462962,République,STIF:Line::C01378:,metro,Créteil-Pointe du Lac,delayed,N/A,2024-10-30T00:40:59.698Z,N/A,2024-10-30T00:40:59.698Z,,,2024-10-30T00:20:59.698Z
2024-10-30 01:21:06,463000,Bastille,STIF:Line::C01378:,metro,Balard,delayed,N/A,2024-10-30T00:40:19.714Z,N/A,2024-10-30T00:40:19.714Z,,,2024-10-30T00:20:19.714Z
2024-10-30 01:21:08,463015,Maisons-Alfort-Les Juilliottes,STIF:Line::C01378:,metro,Balard,delayed,N/A,2024-10-30T00:22:19.714Z,N/A,2024-10-30T00:22:19.714Z,,,2024-10-30T00:20:19.714Z
2024-10-30 01:21:08,463019,Bastille,STIF:Line::C01371:,metro,Château de Vincennes,delayed,N/A,2024-10-30T00:44:19.735Z,N/A,2024-10-30T00:44:19.735Z,,,2024-10-30T00:20:19.735Z
2024-10-30 01:21:09,463031,Aubervilliers Pantin (4 Chemins),STIF:Line::C01377:,metro,La Courneuve-8-Mai-1945,delayed,N/A,2024-10-30T00:22:49.704Z,N/A,2024-10-30T00:22:49.704Z,,,2024-10-30T00:20:49.704Z
2024-10-30 01:21:10,463033,Louis Blanc,STIF:Line::C01377:,metro,Porte de la Villette,delayed,N/A,2024-10-30T00:23:49.704Z,N/A,2024-10-30T00:23:49.704Z,,,2024-10-30T00:20:49.704Z
2024-10-30 01:21:10,463035,Billancourt,STIF:Line::C01379:,metro,Pont de Sèvres,delayed,N/A,2024-10-30T00:24:19.720Z,N/A,2024-10-30T00:24:19.720Z,,,2024-10-30T00:20:19.720Z
2024-10-30 01:21:10,463037,Richelieu-Drouot,STIF:Line::C01378:,metro,Créteil-Pointe du Lac,delayed,N/A,2024-10-30T00:35:59.698Z,N/A,2024-10-30T00:35:59.698Z,,,2024-10-30T00:20:59.698Z
2024-10-30 01:21:11,463041,Tuileries,STIF:Line::C01371:,metro,Château de Vincennes,delayed,N/A,2024-10-30T00:36:39.691Z,N/A,2024-10-30T00:36:39.691Z,,,2024-10-30T00:20:39.691Z
2024-10-30 01:21:12,463044,Pont de Neuilly,STIF:Line::C01371:,metro,Château de Vincennes,delayed,N/A,2024-10-30T00:23:39.691Z,N/A,2024-10-30T00:23:39.691Z,,,2024-10-30T00:20:39.691Z
2024-10-30 01:21:12,463047,Ecole Vétérinaire de Maisons-Alfort,STIF:Line::C01378:,metro,Balard,delayed,N/A,2024-10-30T00:25:19.714Z,N/A,2024-10-30T00:25:19.714Z,,,2024-10-30T00:20:19.714Z
2024-10-30 01:21:12,463048,Filles du Calvaire,STIF:Line::C01378:,metro,Créteil-Pointe du Lac,delayed,N/A,2024-10-30T00:42:59.698Z,N/A,2024-10-30T00:42:59.698Z,,,2024-10-30T00:20:59.698Z
2024-10-30 01:21:12,463050,Porte Dorée,STIF:Line::C01378:,metro,Balard,delayed,N/A,2024-10-30T00:32:19.714Z,N/A,2024-10-30T00:32:19.714Z,,,2024-10-30T00:20:19.714Z
2024-10-30 01:21:14,463056,Créteil-Préfecture (Hôtel de Ville),STIF:Line::C01378:,metro,Créteil-Pointe du Lac,delayed,N/A,2024-10-30T01:09:59.698Z,N/A,2024-10-30T01:09:59.698Z,,,2024-10-30T00:20:59.698Z
2024-10-30 01:21:14,463058,Grands Boulevards,STIF:Line::C01378:,metro,Balard,delayed,N/A,2024-10-30T00:49:19.714Z,N/A,2024-10-30T00:49:19.714Z,,,2024-10-30T00:20:19.714Z
2024-10-30 01:21:15,463060,Châtelet,STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:28:59.694Z,N/A,2024-10-30T00:28:59.694Z,,,2024-10-30T00:20:59.694Z
2024-10-30 01:21:15,463063,Madeleine,STIF:Line::C01378:,metro,Balard,delayed,N/A,2024-10-30T00:52:19.714Z,N/A,2024-10-30T00:52:19.714Z,,,2024-10-30T00:20:19.714Z
2024-10-30 01:21:17,463078,Jussieu,STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:32:59.694Z,N/A,2024-10-30T00:32:59.694Z,,,2024-10-30T00:20:59.694Z
2024-10-30 01:21:17,463080,Hôtel de Ville,STIF:Line::C01371:,metro,Château de Vincennes,delayed,N/A,2024-10-30T00:41:19.735Z,N/A,2024-10-30T00:41:19.735Z,,,2024-10-30T00:20:19.735Z
2024-10-30 01:21:20,463106,Place Monge (Jardin des Plantes),STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:33:59.694Z,N/A,2024-10-30T00:33:59.694Z,,,2024-10-30T00:20:59.694Z
2024-10-30 01:21:21,463115,Bonne Nouvelle,STIF:Line::C01378:,metro,Créteil-Pointe du Lac,delayed,N/A,2024-10-30T00:38:59.698Z,N/A,2024-10-30T00:38:59.698Z,,,2024-10-30T00:20:59.698Z
2024-10-30 01:21:23,463121,Argentine,STIF:Line::C01371:,metro,Château de Vincennes,delayed,N/A,2024-10-30T00:28:39.691Z,N/A,2024-10-30T00:28:39.691Z,,,2024-10-30T00:20:39.691Z
2024-10-30 01:21:25,463135,Boucicaut,STIF:Line::C01378:,metro,Balard,delayed,N/A,2024-10-30T01:04:19.734Z,N/A,2024-10-30T01:04:19.734Z,,,2024-10-30T00:21:19.734Z
2024-10-30 01:21:25,463142,Charenton-Ecoles,STIF:Line::C01378:,metro,Balard,delayed,N/A,2024-10-30T00:28:19.734Z,N/A,2024-10-30T00:28:19.734Z,,,2024-10-30T00:21:19.734Z
2024-10-30 01:21:26,463146,Chemin Vert,STIF:Line::C01378:,metro,Créteil-Pointe du Lac,delayed,N/A,2024-10-30T00:44:59.698Z,N/A,2024-10-30T00:44:59.698Z,,,2024-10-30T00:20:59.698Z
2024-10-30 01:21:27,463151,Concorde,STIF:Line::C01378:,metro,Balard,delayed,N/A,2024-10-30T00:55:19.734Z,N/A,2024-10-30T00:55:19.734Z,,,2024-10-30T00:21:19.734Z
2024-10-30 01:21:27,463155,Crimée,STIF:Line::C01377:,metro,Porte de la Villette,delayed,N/A,2024-10-30T00:27:49.704Z,N/A,2024-10-30T00:27:49.704Z,,,2024-10-30T00:20:49.704Z
2024-10-30 01:21:27,463157,Censier-Daubenton,STIF:Line::C01377:,metro,Villejuif-Louis Aragon,delayed,N/A,2024-10-30T00:34:59.694Z,N/A,2024-10-30T00:34:59.694Z,,,2024-10-30T00:20:59.694Z
2024-10-30 01:21:27,463162,Commerce,STIF:Line::C01378:,metro,Créteil-Pointe du Lac,delayed,N/A,2024-10-30T00:25:59.698Z,N/A,2024-10-30T00:25:59.698Z,,,2024-10-30T00:20:59.698Z
2024-10-30 01:21:28,463163,Félix Faure,STIF:Line::C01378:,metro,Balard,delayed,N/A,2024-10-30T01:03:19.734Z,N/A,2024-10-30T01:03:19.734Z,,,2024-10-30T00:21:19.734Z
2024-10-30 01:21:28,463168,Daumesnil (Félix Eboué),STIF:Line::C01378:,metro,Créteil-Pointe du Lac,delayed,N/A,2024-10-30T00:51:59.698Z,N/A,2024-10-30T00:51:59.698Z,,,2024-10-30T00:20:59.698Z
2024-10-30 01:21:29,463170,Esplanade de la Défense,STIF:Line::C01371:,metro,Château de Vincennes,delayed,N/A,2024-10-30T00:22:39.691Z,N/A,2024-10-30T00:22:39.691Z,,,2024-10-30T00:20:39.691Z
