destination_name,departure_status,real_arrival,real_departure,ArRTown,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 10:46:29,2024-11-16 10:46:29,Paris 9e,8.75,0.0,0.0,0.0,1.94,6.12,55320.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,3.38
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 11:29:51,2024-11-16 11:29:51,Paris 9e,9.15,0.0,0.0,0.0,3.1,8.64,56600.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.02
Nation,onTime,2024-11-16 11:32:28,2024-11-16 11:32:28,Paris 9e,9.15,0.0,0.0,0.0,3.1,8.64,56600.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.02
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 11:34:01,2024-11-16 11:34:01,Paris 9e,9.15,0.0,0.0,0.0,3.1,8.64,56600.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.02
Nation,onTime,2024-11-16 11:37:09,2024-11-16 11:37:09,Paris 9e,9.15,0.0,0.0,0.0,3.1,8.64,56600.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.02
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 11:38:31,2024-11-16 11:38:31,Paris 9e,9.35,0.0,0.0,0.0,3.89,9.72,57100.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.02
Nation,onTime,2024-11-16 11:41:14,2024-11-16 11:41:14,Paris 9e,9.35,0.0,0.0,0.0,3.89,9.72,57100.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.02
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 11:42:00,2024-11-16 11:42:00,Paris 9e,9.35,0.0,0.0,0.0,3.89,9.72,57100.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.02
Nation,onTime,2024-11-16 11:45:45,2024-11-16 11:45:45,Paris 9e,9.35,0.0,0.0,0.0,3.89,9.72,57100.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.02
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 12:30:33,2024-11-16 12:30:33,Paris 9e,9.7,0.0,0.0,0.0,2.81,10.44,59220.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.99
Nation,onTime,2024-11-16 12:33:17,2024-11-16 12:33:17,Paris 9e,9.7,0.0,0.0,0.0,2.81,10.44,59220.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.99
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 12:34:36,2024-11-16 12:34:36,Paris 9e,9.7,0.0,0.0,0.0,2.81,10.44,59220.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.99
Nation,onTime,2024-11-16 12:37:13,2024-11-16 12:37:13,Paris 9e,9.7,0.0,0.0,0.0,2.81,10.44,59220.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.99
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 12:39:08,2024-11-16 12:39:08,Paris 9e,9.8,0.0,0.0,0.0,2.41,10.44,60020.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.99
Nation,onTime,2024-11-16 12:41:39,2024-11-16 12:41:39,Paris 9e,9.8,0.0,0.0,0.0,2.41,10.44,60020.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.99
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 12:44:11,2024-11-16 12:44:11,Paris 9e,9.8,0.0,0.0,0.0,2.41,10.44,60020.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.99
Nation,onTime,2024-11-16 12:45:37,2024-11-16 12:45:37,Paris 9e,9.8,0.0,0.0,0.0,2.41,10.44,60020.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,4.99
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 13:30:45,2024-11-16 13:30:45,Paris 9e,10.0,0.0,0.0,0.0,3.62,10.44,61160.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,5.15
Nation,onTime,2024-11-16 13:31:26,2024-11-16 13:31:26,Paris 9e,10.0,0.0,0.0,0.0,3.62,10.44,61160.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,5.15
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 13:33:03,2024-11-16 13:33:03,Paris 9e,10.0,0.0,0.0,0.0,3.62,10.44,61160.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,5.15
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 13:35:43,2024-11-16 13:35:43,Paris 9e,10.0,0.0,0.0,0.0,3.62,10.44,61160.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,5.15
Nation,onTime,2024-11-16 13:36:13,2024-11-16 13:36:13,Paris 9e,10.0,0.0,0.0,0.0,3.62,10.44,61160.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,5.15
Nation,onTime,2024-11-16 13:38:43,2024-11-16 13:38:43,Paris 9e,10.05,0.0,0.0,0.0,4.38,10.8,61340.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,5.15
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 13:40:14,2024-11-16 13:40:14,Paris 9e,10.05,0.0,0.0,0.0,4.38,10.8,61340.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,5.15
Nation,onTime,2024-11-16 13:43:26,2024-11-16 13:43:26,Paris 9e,10.05,0.0,0.0,0.0,4.38,10.8,61340.0,True,2024-11-16,5,SAHV,0,0,1,0,1,1,5.15
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 16:31:30,2024-11-16 16:31:30,Paris 9e,9.1,0.0,0.0,0.0,6.12,13.32,54340.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.17
Nation,onTime,2024-11-16 16:31:55,2024-11-16 16:31:55,Paris 9e,9.1,0.0,0.0,0.0,6.12,13.32,54340.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.17
Nation,onTime,2024-11-16 16:35:01,2024-11-16 16:35:01,Paris 9e,9.1,0.0,0.0,0.0,6.12,13.32,54340.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.17
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 16:36:00,2024-11-16 16:36:00,Paris 9e,9.1,0.0,0.0,0.0,6.12,13.32,54340.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.17
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 16:36:40,2024-11-16 16:36:40,Paris 9e,9.1,0.0,0.0,0.0,6.12,13.32,54340.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.17
Nation,onTime,2024-11-16 16:37:44,2024-11-16 16:37:44,Paris 9e,8.95,0.0,0.0,0.0,5.8,12.96,52560.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.17
Nation,onTime,2024-11-16 16:39:47,2024-11-16 16:39:47,Paris 9e,8.95,0.0,0.0,0.0,5.8,12.96,52560.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.17
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 16:39:52,2024-11-16 16:39:52,Paris 9e,8.95,0.0,0.0,0.0,5.8,12.96,52560.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.17
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 17:31:42,2024-11-16 17:31:42,Paris 9e,8.2,0.0,0.0,0.0,6.41,12.6,40140.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.43
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 17:32:22,2024-11-16 17:32:22,Paris 9e,8.2,0.0,0.0,0.0,6.41,12.6,40140.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.43
Nation,onTime,2024-11-16 17:34:12,2024-11-16 17:34:12,Paris 9e,8.2,0.0,0.0,0.0,6.41,12.6,40140.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.43
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 17:36:42,2024-11-16 17:36:42,Paris 9e,8.2,0.0,0.0,0.0,6.41,12.6,40140.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.43
Nation,onTime,2024-11-16 17:37:03,2024-11-16 17:37:03,Paris 9e,8.2,0.0,0.0,0.0,6.41,12.6,40140.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.43
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 17:39:02,2024-11-16 17:39:02,Paris 9e,7.85,0.0,0.0,0.0,6.64,12.24,34820.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.43
Nation,onTime,2024-11-16 17:40:12,2024-11-16 17:40:12,Paris 9e,7.85,0.0,0.0,0.0,6.64,12.24,34820.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.43
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 18:30:36,2024-11-16 18:30:36,Paris 9e,7.35,0.0,0.0,0.0,5.99,12.24,26960.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.59
Nation,onTime,2024-11-16 18:32:09,2024-11-16 18:32:09,Paris 9e,7.35,0.0,0.0,0.0,5.99,12.24,26960.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.59
Nation,onTime,2024-11-16 18:34:14,2024-11-16 18:34:14,Paris 9e,7.35,0.0,0.0,0.0,5.99,12.24,26960.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.59
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 18:35:04,2024-11-16 18:35:04,Paris 9e,7.35,0.0,0.0,0.0,5.99,12.24,26960.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.59
Nation,onTime,2024-11-16 18:37:34,2024-11-16 18:37:34,Paris 9e,7.3,0.0,0.0,0.0,5.63,12.24,25680.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.59
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 18:38:04,2024-11-16 18:38:04,Paris 9e,7.3,0.0,0.0,0.0,5.63,12.24,25680.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.59
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 18:39:56,2024-11-16 18:39:56,Paris 9e,7.3,0.0,0.0,0.0,5.63,12.24,25680.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.59
Nation,onTime,2024-11-16 18:40:09,2024-11-16 18:40:09,Paris 9e,7.3,0.0,0.0,0.0,5.63,12.24,25680.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.59
Nation,onTime,2024-11-16 19:31:47,2024-11-16 19:31:47,Paris 9e,7.15,0.0,0.0,0.0,5.59,11.88,24340.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.47
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 19:36:11,2024-11-16 19:36:11,Paris 9e,7.15,0.0,0.0,0.0,5.59,11.88,24340.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.47
Nation,onTime,2024-11-16 19:37:16,2024-11-16 19:37:16,Paris 9e,7.15,0.0,0.0,0.0,5.59,11.88,24340.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.47
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 19:39:36,2024-11-16 19:39:36,Paris 9e,7.1,0.0,0.0,0.0,5.94,11.88,24320.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.47
Nation,onTime,2024-11-16 19:41:06,2024-11-16 19:41:06,Paris 9e,7.1,0.0,0.0,0.0,5.94,11.88,24320.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.47
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 19:42:26,2024-11-16 19:42:26,Paris 9e,7.1,0.0,0.0,0.0,5.94,11.88,24320.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.47
Nation,onTime,2024-11-16 19:44:16,2024-11-16 19:44:16,Paris 9e,7.1,0.0,0.0,0.0,5.94,11.88,24320.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.47
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 19:46:41,2024-11-16 19:46:41,Paris 9e,7.1,0.0,0.0,0.0,5.94,11.88,24320.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,7.47
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 20:29:51,2024-11-16 20:29:51,Paris 9e,6.75,0.0,0.0,0.0,6.13,11.88,22560.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.95
Nation,onTime,2024-11-16 20:33:39,2024-11-16 20:33:39,Paris 9e,6.75,0.0,0.0,0.0,6.13,11.88,22560.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.95
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 20:35:39,2024-11-16 20:35:39,Paris 9e,6.75,0.0,0.0,0.0,6.13,11.88,22560.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.95
Nation,onTime,2024-11-16 20:37:59,2024-11-16 20:37:59,Paris 9e,6.6,0.0,0.0,0.0,6.12,12.24,21700.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.95
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 20:41:19,2024-11-16 20:41:19,Paris 9e,6.6,0.0,0.0,0.0,6.12,12.24,21700.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.95
Nation,onTime,2024-11-16 20:41:38,2024-11-16 20:41:38,Paris 9e,6.6,0.0,0.0,0.0,6.12,12.24,21700.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.95
Nation,onTime,2024-11-16 20:46:38,2024-11-16 20:46:38,Paris 9e,6.6,0.0,0.0,0.0,6.12,12.24,21700.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.95
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 20:47:29,2024-11-16 20:47:29,Paris 9e,6.6,0.0,0.0,0.0,6.12,12.24,21700.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.95
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 21:29:13,2024-11-16 21:29:13,Paris 9e,6.1,0.0,0.0,0.0,6.29,14.76,18700.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,4.67
Nation,onTime,2024-11-16 21:30:11,2024-11-16 21:30:11,Paris 9e,6.1,0.0,0.0,0.0,6.29,14.76,18700.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,4.67
Nation,onTime,2024-11-16 21:32:52,2024-11-16 21:32:52,Paris 9e,6.1,0.0,0.0,0.0,6.29,14.76,18700.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,4.67
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 21:35:58,2024-11-16 21:35:58,Paris 9e,6.1,0.0,0.0,0.0,6.29,14.76,18700.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,4.67
Nation,onTime,2024-11-16 21:39:01,2024-11-16 21:39:01,Paris 9e,5.95,0.0,0.0,0.0,6.29,15.84,17620.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,4.67
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 21:41:01,2024-11-16 21:41:01,Paris 9e,5.95,0.0,0.0,0.0,6.29,15.84,17620.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,4.67
Nation,onTime,2024-11-16 21:43:41,2024-11-16 21:43:41,Paris 9e,5.95,0.0,0.0,0.0,6.29,15.84,17620.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,4.67
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 21:45:49,2024-11-16 21:45:49,Paris 9e,5.95,0.0,0.0,0.0,6.29,15.84,17620.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,4.67
Nation,onTime,2024-11-16 22:27:56,2024-11-16 22:27:56,Paris 9e,5.55,0.0,0.0,0.0,6.19,15.48,14580.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.99
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 22:31:04,2024-11-16 22:31:04,Paris 9e,5.55,0.0,0.0,0.0,6.19,15.48,14580.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.99
Nation,onTime,2024-11-16 22:33:33,2024-11-16 22:33:33,Paris 9e,5.55,0.0,0.0,0.0,6.19,15.48,14580.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.99
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 22:38:23,2024-11-16 22:38:23,Paris 9e,5.45,0.0,0.0,0.0,5.99,14.76,13600.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.99
Nation,onTime,2024-11-16 22:39:14,2024-11-16 22:39:14,Paris 9e,5.45,0.0,0.0,0.0,5.99,14.76,13600.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.99
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 22:41:51,2024-11-16 22:41:51,Paris 9e,5.45,0.0,0.0,0.0,5.99,14.76,13600.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.99
Nation,onTime,2024-11-16 22:45:04,2024-11-16 22:45:04,Paris 9e,5.45,0.0,0.0,0.0,5.99,14.76,13600.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.99
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 22:48:49,2024-11-16 22:48:49,Paris 9e,5.45,0.0,0.0,0.0,5.99,14.76,13600.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,5.99
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 23:30:22,2024-11-16 23:30:22,Paris 9e,5.0,0.0,0.0,0.0,5.19,12.6,12580.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,6.12
Nation,onTime,2024-11-16 23:30:46,2024-11-16 23:30:46,Paris 9e,5.0,0.0,0.0,0.0,5.19,12.6,12580.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,6.12
Nation,onTime,2024-11-16 23:36:06,2024-11-16 23:36:06,Paris 9e,5.0,0.0,0.0,0.0,5.19,12.6,12580.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,6.12
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 23:37:22,2024-11-16 23:37:22,Paris 9e,5.0,0.0,0.0,0.0,5.19,12.6,12580.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,6.12
Nation,onTime,2024-11-16 23:41:36,2024-11-16 23:41:36,Paris 9e,4.8,0.0,0.0,0.0,5.32,11.88,12540.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,6.12
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 23:45:16,2024-11-16 23:45:16,Paris 9e,4.8,0.0,0.0,0.0,5.32,11.88,12540.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,6.12
Nation,onTime,2024-11-16 23:46:24,2024-11-16 23:46:24,Paris 9e,4.8,0.0,0.0,0.0,5.32,11.88,12540.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,6.12
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-16 23:48:26,2024-11-16 23:48:26,Paris 9e,4.8,0.0,0.0,0.0,5.32,11.88,12540.0,False,2024-11-16,5,SAHV,0,0,1,0,1,1,6.12
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 00:30:38,2024-11-17 00:30:38,Paris 9e,4.75,0.0,0.0,0.0,6.15,12.6,14200.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,2.11
Porte Dauphine (Maréchal de Lattre de Tassigny),delayed,2024-11-17 00:40:58,2024-11-17 00:40:58,Paris 9e,4.85,0.0,0.0,0.0,6.49,12.96,15040.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,2.11
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 00:41:58,2024-11-17 00:41:58,Paris 9e,4.85,0.0,0.0,0.0,6.49,12.96,15040.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,2.11
Nation,onTime,2024-11-17 00:49:28,2024-11-17 00:49:28,Paris 9e,4.85,0.0,0.0,0.0,6.49,12.96,15040.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,2.11
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 00:49:28,2024-11-17 00:49:28,Paris 9e,4.85,0.0,0.0,0.0,6.49,12.96,15040.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,2.11
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 00:58:48,2024-11-17 00:58:48,Paris 9e,4.9,0.0,0.0,0.0,6.83,13.68,15880.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,2.11
Nation,onTime,2024-11-17 01:00:28,2024-11-17 01:00:28,Paris 9e,4.9,0.0,0.0,0.0,6.83,13.68,15880.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,0.22
Nation,delayed,2024-11-17 01:31:40,2024-11-17 01:31:40,Paris 9e,5.1,0.0,0.0,0.0,6.76,15.12,19280.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,0.22
Nation,delayed,2024-11-17 02:32:06,2024-11-17 02:32:06,Paris 9e,5.4,0.0,0.0,0.0,6.61,16.56,21360.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,0.0
Nation,delayed,2024-11-17 03:32:09,2024-11-17 03:32:09,Paris 9e,5.55,0.0,0.0,0.0,8.65,17.64,20320.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,
Nation,onTime,2024-11-17 04:34:02,2024-11-17 04:34:02,Paris 9e,5.5,0.0,0.0,0.0,9.23,19.44,19460.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,0.0
Nation,onTime,2024-11-17 04:38:02,2024-11-17 04:38:02,Paris 9e,5.5,0.0,0.0,0.0,8.56,19.44,18860.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,0.0
Nation,onTime,2024-11-17 04:42:02,2024-11-17 04:42:02,Paris 9e,5.5,0.0,0.0,0.0,8.56,19.44,18860.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,0.0
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 04:50:02,2024-11-17 04:50:02,Paris 9e,5.5,0.0,0.0,0.0,8.56,19.44,18860.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,0.0
Nation,onTime,2024-11-17 04:52:02,2024-11-17 04:52:02,Paris 9e,5.5,0.0,0.0,0.0,8.56,19.44,18860.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,0.0
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 04:59:02,2024-11-17 04:59:02,Paris 9e,5.5,0.0,0.0,0.0,8.05,19.8,18280.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,0.0
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 05:08:02,2024-11-17 05:08:02,Paris 9e,5.65,0.0,0.0,0.0,7.73,19.44,19140.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.91
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 05:16:02,2024-11-17 05:16:02,Paris 9e,5.65,0.0,0.0,0.0,7.73,19.44,19140.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.91
Nation,onTime,2024-11-17 05:30:24,2024-11-17 05:30:24,Paris 9e,5.9,0.0,0.0,0.0,7.41,19.44,20020.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.91
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 05:32:24,2024-11-17 05:32:24,Paris 9e,5.9,0.0,0.0,0.0,7.41,19.44,20020.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.91
Nation,onTime,2024-11-17 05:38:15,2024-11-17 05:38:15,Paris 9e,6.1,0.0,0.0,0.0,6.92,19.08,20880.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.91
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 05:43:05,2024-11-17 05:43:05,Paris 9e,6.1,0.0,0.0,0.0,6.92,19.08,20880.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.91
Nation,onTime,2024-11-17 05:46:45,2024-11-17 05:46:45,Paris 9e,6.1,0.0,0.0,0.0,6.92,19.08,20880.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.91
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 05:50:39,2024-11-17 05:50:39,Paris 9e,6.1,0.0,0.0,0.0,6.92,19.08,20880.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.91
Nation,onTime,2024-11-17 05:57:15,2024-11-17 05:57:15,Paris 9e,6.25,0.0,0.0,0.0,6.61,18.72,21740.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.91
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 05:58:56,2024-11-17 05:58:56,Paris 9e,6.25,0.0,0.0,0.0,6.61,18.72,21740.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.91
Nation,onTime,2024-11-17 06:28:29,2024-11-17 06:28:29,Paris 9e,6.4,0.0,0.0,0.0,7.1,16.92,21640.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.82
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 06:33:57,2024-11-17 06:33:57,Paris 9e,6.4,0.0,0.0,0.0,7.1,16.92,21640.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.82
Nation,onTime,2024-11-17 06:35:47,2024-11-17 06:35:47,Paris 9e,6.4,0.0,0.0,0.0,7.1,16.92,21640.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.82
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 06:42:17,2024-11-17 06:42:17,Paris 9e,6.45,0.0,0.0,0.0,7.59,16.2,21600.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.82
Nation,onTime,2024-11-17 06:44:47,2024-11-17 06:44:47,Paris 9e,6.45,0.0,0.0,0.0,7.59,16.2,21600.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.82
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 06:48:17,2024-11-17 06:48:17,Paris 9e,6.45,0.0,0.0,0.0,7.59,16.2,21600.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.82
Nation,onTime,2024-11-17 06:52:37,2024-11-17 06:52:37,Paris 9e,6.5,0.0,0.0,0.0,7.59,15.12,21540.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.82
Porte Dauphine (Maréchal de Lattre de Tassigny),onTime,2024-11-17 06:54:33,2024-11-17 06:54:33,Paris 9e,6.5,0.0,0.0,0.0,7.59,15.12,21540.0,False,2024-11-17,6,DIJFP,0,0,0,1,1,1,1.82
