destination_name,departure_status,real_arrival,real_departure,ArRTown,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Château de Vincennes,delayed,2024-10-30 00:28:39,2024-10-30 00:28:39,Paris 17e,10.7,0.0,0.0,0.0,1.61,3.24,860.0,False,2024-10-30,2,JOVS,0,1,0,0,0,0,1.1
Château de Vincennes,delayed,2024-10-30 01:28:52,2024-10-30 01:28:52,Paris 17e,11.05,0.0,0.0,0.0,1.84,4.32,2000.0,False,2024-10-30,2,JOVS,0,1,0,0,0,0,0.18
Château de Vincennes,delayed,2024-10-30 02:26:05,2024-10-30 02:26:05,Paris 17e,11.35,0.0,0.0,0.0,2.41,6.12,3260.0,False,2024-10-30,2,JOVS,0,1,0,0,0,0,0.0
Château de Vincennes,delayed,2024-10-30 03:29:28,2024-10-30 03:29:28,Paris 17e,11.35,0.0,0.0,0.0,2.31,6.48,3580.0,False,2024-10-30,2,JOVS,0,1,0,0,0,0,0.0
Château de Vincennes,onTime,2024-11-02 20:38:45,2024-11-02 20:38:45,Paris 17e,11.2,0.0,0.0,0.0,8.91,17.64,33060.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,6.69
Château de Vincennes,onTime,2024-11-02 20:44:30,2024-11-02 20:44:30,Paris 17e,11.2,0.0,0.0,0.0,8.91,17.64,33060.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,6.69
La Défense (Grande Arche),onTime,2024-11-02 20:44:50,2024-11-02 20:44:50,Paris 17e,11.2,0.0,0.0,0.0,8.91,17.64,33060.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,6.69
Château de Vincennes,onTime,2024-11-02 20:49:13,2024-11-02 20:49:13,Paris 17e,11.2,0.0,0.0,0.0,8.91,17.64,33060.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,6.69
La Défense (Grande Arche),onTime,2024-11-02 20:50:43,2024-11-02 20:50:43,Paris 17e,11.2,0.0,0.0,0.0,8.91,17.64,33060.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,6.69
Château de Vincennes,onTime,2024-11-02 20:53:13,2024-11-02 20:53:13,Paris 17e,11.2,0.0,0.0,0.0,8.91,16.2,32680.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,6.69
La Défense (Grande Arche),onTime,2024-11-02 20:54:50,2024-11-02 20:54:50,Paris 17e,11.2,0.0,0.0,0.0,8.91,16.2,32680.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,6.69
La Défense (Grande Arche),delayed,2024-11-02 21:23:35,2024-11-02 21:23:35,Paris 17e,11.2,0.0,0.0,0.0,9.53,18.72,32040.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.42
Charles de Gaulle-Etoile,onTime,2024-11-02 21:30:36,,Paris 17e,11.2,0.0,0.0,0.0,9.53,18.72,32040.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.42
Charles de Gaulle-Etoile,onTime,2024-11-02 21:35:36,,Paris 17e,11.2,0.0,0.0,0.0,9.53,18.72,32040.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.42
La Défense (Grande Arche),delayed,2024-11-02 21:38:15,2024-11-02 21:38:15,Paris 17e,11.2,0.0,0.0,0.0,9.83,19.8,31700.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.42
Charles de Gaulle-Etoile,onTime,2024-11-02 21:41:36,,Paris 17e,11.2,0.0,0.0,0.0,9.83,19.8,31700.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.42
La Défense (Grande Arche),onTime,2024-11-02 21:46:15,2024-11-02 21:46:15,Paris 17e,11.2,0.0,0.0,0.0,9.83,19.8,31700.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.42
La Défense (Grande Arche),onTime,2024-11-02 21:48:15,2024-11-02 21:48:15,Paris 17e,11.2,0.0,0.0,0.0,9.83,19.8,31700.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.42
La Défense (Grande Arche),onTime,2024-11-02 21:53:15,2024-11-02 21:53:15,Paris 17e,11.15,0.0,0.0,0.0,10.18,20.88,31380.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.42
Château de Vincennes,onTime,2024-11-02 22:29:27,2024-11-02 22:29:27,Paris 17e,11.1,0.0,0.0,0.0,10.54,21.24,31120.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.12
La Défense (Grande Arche),onTime,2024-11-02 22:30:45,2024-11-02 22:30:45,Paris 17e,11.1,0.0,0.0,0.0,10.54,21.24,31120.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.12
Château de Vincennes,onTime,2024-11-02 22:34:27,2024-11-02 22:34:27,Paris 17e,11.1,0.0,0.0,0.0,10.54,21.24,31120.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.12
La Défense (Grande Arche),onTime,2024-11-02 22:35:39,2024-11-02 22:35:39,Paris 17e,11.1,0.0,0.0,0.0,10.54,21.24,31120.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.12
Château de Vincennes,onTime,2024-11-02 22:39:30,2024-11-02 22:39:30,Paris 17e,11.05,0.0,0.0,0.0,10.54,21.24,31000.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.12
La Défense (Grande Arche),onTime,2024-11-02 22:40:38,2024-11-02 22:40:38,Paris 17e,11.05,0.0,0.0,0.0,10.54,21.24,31000.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.12
Château de Vincennes,onTime,2024-11-02 22:44:25,2024-11-02 22:44:25,Paris 17e,11.05,0.0,0.0,0.0,10.54,21.24,31000.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.12
La Défense (Grande Arche),onTime,2024-11-02 22:45:57,2024-11-02 22:45:57,Paris 17e,11.05,0.0,0.0,0.0,10.54,21.24,31000.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,4.12
Château de Vincennes,onTime,2024-11-02 23:29:29,2024-11-02 23:29:29,Paris 17e,11.2,0.0,0.0,0.0,10.31,21.24,31100.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,3.59
La Défense (Grande Arche),onTime,2024-11-02 23:30:50,2024-11-02 23:30:50,Paris 17e,11.2,0.0,0.0,0.0,10.31,21.24,31100.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,3.59
Château de Vincennes,onTime,2024-11-02 23:34:26,2024-11-02 23:34:26,Paris 17e,11.2,0.0,0.0,0.0,10.31,21.24,31100.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,3.59
La Défense (Grande Arche),onTime,2024-11-02 23:35:57,2024-11-02 23:35:57,Paris 17e,11.2,0.0,0.0,0.0,10.31,21.24,31100.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,3.59
Château de Vincennes,onTime,2024-11-02 23:39:27,2024-11-02 23:39:27,Paris 17e,11.3,0.0,0.0,0.0,10.48,20.88,31200.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,3.59
La Défense (Grande Arche),onTime,2024-11-02 23:39:30,2024-11-02 23:39:30,Paris 17e,11.3,0.0,0.0,0.0,10.48,20.88,31200.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,3.59
Château de Vincennes,onTime,2024-11-02 23:44:22,2024-11-02 23:44:22,Paris 17e,11.3,0.0,0.0,0.0,10.48,20.88,31200.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,3.59
La Défense (Grande Arche),onTime,2024-11-02 23:44:50,2024-11-02 23:44:50,Paris 17e,11.3,0.0,0.0,0.0,10.48,20.88,31200.0,False,2024-11-02,5,SAVS,0,1,1,0,1,1,3.59
Château de Vincennes,onTime,2024-11-03 00:26:24,2024-11-03 00:26:24,Paris 17e,11.35,0.0,0.0,0.0,9.83,21.96,29680.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.3
La Défense (Grande Arche),onTime,2024-11-03 00:33:22,2024-11-03 00:33:22,Paris 17e,11.35,0.0,0.0,0.0,9.83,21.96,29680.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.3
Château de Vincennes,onTime,2024-11-03 00:34:11,2024-11-03 00:34:11,Paris 17e,11.35,0.0,0.0,0.0,9.83,21.96,29680.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.3
La Défense (Grande Arche),onTime,2024-11-03 00:41:42,2024-11-03 00:41:42,Paris 17e,11.3,0.0,0.0,0.0,9.5,22.68,28840.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.3
La Défense (Grande Arche),onTime,2024-11-03 00:49:52,2024-11-03 00:49:52,Paris 17e,11.3,0.0,0.0,0.0,9.5,22.68,28840.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.3
La Défense (Grande Arche),onTime,2024-11-03 00:56:57,2024-11-03 00:56:57,Paris 17e,11.2,0.0,0.0,0.0,9.34,23.04,28020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.3
Château de Vincennes,onTime,2024-11-03 04:27:05,2024-11-03 04:27:05,Paris 17e,9.95,0.0,0.0,0.0,8.12,20.52,23540.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.01
La Défense (Grande Arche),onTime,2024-11-03 04:35:23,2024-11-03 04:35:23,Paris 17e,9.95,0.0,0.0,0.0,8.12,20.52,23540.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.01
Château de Vincennes,onTime,2024-11-03 04:39:33,2024-11-03 04:39:33,Paris 17e,9.95,0.0,0.0,0.0,7.64,19.08,23220.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.01
La Défense (Grande Arche),onTime,2024-11-03 04:41:53,2024-11-03 04:41:53,Paris 17e,9.95,0.0,0.0,0.0,7.64,19.08,23220.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.01
Château de Vincennes,onTime,2024-11-03 04:45:33,2024-11-03 04:45:33,Paris 17e,9.95,0.0,0.0,0.0,7.64,19.08,23220.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.01
Château de Vincennes,onTime,2024-11-03 04:51:33,2024-11-03 04:51:33,Paris 17e,9.95,0.0,0.0,0.0,7.64,19.08,23220.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.01
La Défense (Grande Arche),onTime,2024-11-03 04:57:53,2024-11-03 04:57:53,Paris 17e,9.9,0.0,0.0,0.0,7.59,18.0,22900.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.01
La Défense (Grande Arche),onTime,2024-11-03 05:32:46,2024-11-03 05:32:46,Paris 17e,9.9,0.0,0.0,0.0,8.05,17.28,22020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.74
Château de Vincennes,onTime,2024-11-03 05:34:26,2024-11-03 05:34:26,Paris 17e,9.9,0.0,0.0,0.0,8.05,17.28,22020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.74
La Défense (Grande Arche),onTime,2024-11-03 05:39:55,2024-11-03 05:39:55,Paris 17e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.74
Château de Vincennes,onTime,2024-11-03 05:40:28,2024-11-03 05:40:28,Paris 17e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.74
La Défense (Grande Arche),onTime,2024-11-03 05:45:27,2024-11-03 05:45:27,Paris 17e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.74
Château de Vincennes,onTime,2024-11-03 05:46:30,2024-11-03 05:46:30,Paris 17e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.74
La Défense (Grande Arche),onTime,2024-11-03 05:51:56,2024-11-03 05:51:56,Paris 17e,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.74
Château de Vincennes,onTime,2024-11-03 06:27:50,2024-11-03 06:27:50,Paris 17e,9.7,0.0,0.0,0.0,8.89,18.36,17740.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.65
La Défense (Grande Arche),onTime,2024-11-03 06:33:18,2024-11-03 06:33:18,Paris 17e,9.7,0.0,0.0,0.0,8.89,18.36,17740.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.65
Château de Vincennes,onTime,2024-11-03 06:34:28,2024-11-03 06:34:28,Paris 17e,9.7,0.0,0.0,0.0,8.89,18.36,17740.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.65
Château de Vincennes,onTime,2024-11-03 06:39:48,2024-11-03 06:39:48,Paris 17e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.65
La Défense (Grande Arche),onTime,2024-11-03 06:39:58,2024-11-03 06:39:58,Paris 17e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.65
La Défense (Grande Arche),onTime,2024-11-03 06:45:24,2024-11-03 06:45:24,Paris 17e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.65
Château de Vincennes,onTime,2024-11-03 06:46:31,2024-11-03 06:46:31,Paris 17e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.65
La Défense (Grande Arche),onTime,2024-11-03 06:51:00,2024-11-03 06:51:00,Paris 17e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.65
Château de Vincennes,onTime,2024-11-03 07:27:53,2024-11-03 07:27:53,Paris 17e,9.7,0.0,0.0,0.0,7.34,18.72,15520.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.8
La Défense (Grande Arche),onTime,2024-11-03 07:33:11,2024-11-03 07:33:11,Paris 17e,9.7,0.0,0.0,0.0,7.34,18.72,15520.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.8
Château de Vincennes,onTime,2024-11-03 07:34:30,2024-11-03 07:34:30,Paris 17e,9.7,0.0,0.0,0.0,7.34,18.72,15520.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.8
La Défense (Grande Arche),onTime,2024-11-03 07:39:41,2024-11-03 07:39:41,Paris 17e,9.8,0.0,0.0,0.0,6.49,18.0,16100.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.8
Château de Vincennes,onTime,2024-11-03 07:40:00,2024-11-03 07:40:00,Paris 17e,9.8,0.0,0.0,0.0,6.49,18.0,16100.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.8
La Défense (Grande Arche),onTime,2024-11-03 07:45:51,2024-11-03 07:45:51,Paris 17e,9.8,0.0,0.0,0.0,6.49,18.0,16100.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.8
Château de Vincennes,onTime,2024-11-03 07:46:31,2024-11-03 07:46:31,Paris 17e,9.8,0.0,0.0,0.0,6.49,18.0,16100.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.8
La Défense (Grande Arche),onTime,2024-11-03 07:51:00,2024-11-03 07:51:00,Paris 17e,9.8,0.0,0.0,0.0,6.49,18.0,16100.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.8
Château de Vincennes,onTime,2024-11-03 08:27:55,2024-11-03 08:27:55,Paris 17e,9.85,0.0,0.0,0.0,7.93,17.64,18540.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.26
La Défense (Grande Arche),onTime,2024-11-03 08:33:13,2024-11-03 08:33:13,Paris 17e,9.85,0.0,0.0,0.0,7.93,17.64,18540.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.26
Château de Vincennes,onTime,2024-11-03 08:33:13,2024-11-03 08:33:13,Paris 17e,9.85,0.0,0.0,0.0,7.93,17.64,18540.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.26
Château de Vincennes,onTime,2024-11-03 08:38:13,2024-11-03 08:38:13,Paris 17e,9.8,0.0,0.0,0.0,9.03,17.64,19460.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.26
La Défense (Grande Arche),onTime,2024-11-03 08:39:43,2024-11-03 08:39:43,Paris 17e,9.8,0.0,0.0,0.0,9.03,17.64,19460.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.26
Château de Vincennes,onTime,2024-11-03 08:44:13,2024-11-03 08:44:13,Paris 17e,9.8,0.0,0.0,0.0,9.03,17.64,19460.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.26
La Défense (Grande Arche),onTime,2024-11-03 08:45:53,2024-11-03 08:45:53,Paris 17e,9.8,0.0,0.0,0.0,9.03,17.64,19460.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.26
La Défense (Grande Arche),onTime,2024-11-03 08:50:56,2024-11-03 08:50:56,Paris 17e,9.8,0.0,0.0,0.0,9.03,17.64,19460.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.26
Château de Vincennes,onTime,2024-11-03 09:28:47,2024-11-03 09:28:47,Paris 17e,10.05,0.0,0.0,0.0,10.04,18.72,21840.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.91
La Défense (Grande Arche),onTime,2024-11-03 09:30:45,2024-11-03 09:30:45,Paris 17e,10.05,0.0,0.0,0.0,10.04,18.72,21840.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.91
Château de Vincennes,onTime,2024-11-03 09:33:25,2024-11-03 09:33:25,Paris 17e,10.05,0.0,0.0,0.0,10.04,18.72,21840.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.91
La Défense (Grande Arche),onTime,2024-11-03 09:34:51,2024-11-03 09:34:51,Paris 17e,10.05,0.0,0.0,0.0,10.04,18.72,21840.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.91
Château de Vincennes,onTime,2024-11-03 09:38:29,2024-11-03 09:38:29,Paris 17e,10.2,0.0,0.0,0.0,9.79,19.44,22560.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.91
La Défense (Grande Arche),onTime,2024-11-03 09:39:55,2024-11-03 09:39:55,Paris 17e,10.2,0.0,0.0,0.0,9.79,19.44,22560.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.91
Château de Vincennes,onTime,2024-11-03 09:43:27,2024-11-03 09:43:27,Paris 17e,10.2,0.0,0.0,0.0,9.79,19.44,22560.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.91
La Défense (Grande Arche),onTime,2024-11-03 09:43:56,2024-11-03 09:43:56,Paris 17e,10.2,0.0,0.0,0.0,9.79,19.44,22560.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.91
Château de Vincennes,onTime,2024-11-03 10:32:47,2024-11-03 10:32:47,Paris 17e,10.6,0.0,0.0,0.0,9.5,19.8,25420.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.23
La Défense (Grande Arche),onTime,2024-11-03 10:33:47,2024-11-03 10:33:47,Paris 17e,10.6,0.0,0.0,0.0,9.5,19.8,25420.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.23
Château de Vincennes,onTime,2024-11-03 10:36:18,2024-11-03 10:36:18,Paris 17e,10.6,0.0,0.0,0.0,9.5,19.8,25420.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.23
La Défense (Grande Arche),onTime,2024-11-03 10:37:07,2024-11-03 10:37:07,Paris 17e,10.6,0.0,0.0,0.0,9.5,19.8,25420.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.23
La Défense (Grande Arche),onTime,2024-11-03 10:41:47,2024-11-03 10:41:47,Paris 17e,10.75,0.0,0.0,0.0,9.34,19.44,26480.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.23
Château de Vincennes,onTime,2024-11-03 10:45:05,2024-11-03 10:45:05,Paris 17e,10.75,0.0,0.0,0.0,9.34,19.44,26480.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.23
La Défense (Grande Arche),onTime,2024-11-03 10:45:23,2024-11-03 10:45:23,Paris 17e,10.75,0.0,0.0,0.0,9.34,19.44,26480.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.23
Château de Vincennes,onTime,2024-11-03 11:28:12,2024-11-03 11:28:12,Paris 17e,10.95,0.0,0.0,0.0,8.71,19.44,24680.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.96
La Défense (Grande Arche),onTime,2024-11-03 11:29:32,2024-11-03 11:29:32,Paris 17e,10.95,0.0,0.0,0.0,8.71,19.44,24680.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.96
Château de Vincennes,onTime,2024-11-03 11:32:46,2024-11-03 11:32:46,Paris 17e,10.95,0.0,0.0,0.0,8.71,19.44,24680.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.96
La Défense (Grande Arche),onTime,2024-11-03 11:34:40,2024-11-03 11:34:40,Paris 17e,10.95,0.0,0.0,0.0,8.71,19.44,24680.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.96
Château de Vincennes,onTime,2024-11-03 11:36:00,2024-11-03 11:36:00,Paris 17e,10.95,0.0,0.0,0.0,8.71,19.44,24680.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.96
La Défense (Grande Arche),onTime,2024-11-03 11:38:30,2024-11-03 11:38:30,Paris 17e,10.95,0.0,0.0,0.0,8.4,19.08,23240.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.96
Château de Vincennes,onTime,2024-11-03 11:40:57,2024-11-03 11:40:57,Paris 17e,10.95,0.0,0.0,0.0,8.4,19.08,23240.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.96
La Défense (Grande Arche),onTime,2024-11-03 11:42:30,2024-11-03 11:42:30,Paris 17e,10.95,0.0,0.0,0.0,8.4,19.08,23240.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,3.96
Château de Vincennes,onTime,2024-11-03 12:31:03,2024-11-03 12:31:03,Paris 17e,11.1,0.0,0.0,0.0,7.9,18.36,25180.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,6.82
La Défense (Grande Arche),onTime,2024-11-03 12:31:52,2024-11-03 12:31:52,Paris 17e,11.1,0.0,0.0,0.0,7.9,18.36,25180.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,6.82
Château de Vincennes,onTime,2024-11-03 12:35:28,2024-11-03 12:35:28,Paris 17e,11.1,0.0,0.0,0.0,7.9,18.36,25180.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,6.82
La Défense (Grande Arche),onTime,2024-11-03 12:36:32,2024-11-03 12:36:32,Paris 17e,11.1,0.0,0.0,0.0,7.9,18.36,25180.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,6.82
La Défense (Grande Arche),onTime,2024-11-03 12:39:43,2024-11-03 12:39:43,Paris 17e,11.15,0.0,0.0,0.0,7.9,17.64,26880.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,6.82
Château de Vincennes,onTime,2024-11-03 12:39:56,2024-11-03 12:39:56,Paris 17e,11.15,0.0,0.0,0.0,7.9,17.64,26880.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,6.82
Château de Vincennes,onTime,2024-11-03 12:44:20,2024-11-03 12:44:20,Paris 17e,11.15,0.0,0.0,0.0,7.9,17.64,26880.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,6.82
La Défense (Grande Arche),onTime,2024-11-03 12:44:43,2024-11-03 12:44:43,Paris 17e,11.15,0.0,0.0,0.0,7.9,17.64,26880.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,6.82
Château de Vincennes,onTime,2024-11-03 13:28:26,2024-11-03 13:28:26,Paris 17e,11.45,0.0,0.0,0.0,7.75,16.92,30240.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,7.26
Château de Vincennes,onTime,2024-11-03 13:32:54,2024-11-03 13:32:54,Paris 17e,11.45,0.0,0.0,0.0,7.75,16.92,30240.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,7.26
La Défense (Grande Arche),onTime,2024-11-03 13:33:44,2024-11-03 13:33:44,Paris 17e,11.45,0.0,0.0,0.0,7.75,16.92,30240.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,7.26
Château de Vincennes,onTime,2024-11-03 13:37:18,2024-11-03 13:37:18,Paris 17e,11.45,0.0,0.0,0.0,7.75,16.92,30240.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,7.26
La Défense (Grande Arche),onTime,2024-11-03 13:38:14,2024-11-03 13:38:14,Paris 17e,11.55,0.0,0.0,0.0,7.52,16.56,31080.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,7.26
La Défense (Grande Arche),onTime,2024-11-03 13:41:30,2024-11-03 13:41:30,Paris 17e,11.55,0.0,0.0,0.0,7.52,16.56,31080.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,7.26
Château de Vincennes,onTime,2024-11-03 13:41:45,2024-11-03 13:41:45,Paris 17e,11.55,0.0,0.0,0.0,7.52,16.56,31080.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,7.26
La Défense (Grande Arche),onTime,2024-11-03 13:46:30,2024-11-03 13:46:30,Paris 17e,11.55,0.0,0.0,0.0,7.52,16.56,31080.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,7.26
Château de Vincennes,onTime,2024-11-03 16:30:41,2024-11-03 16:30:41,Paris 17e,10.65,0.0,0.0,0.0,7.1,15.12,18100.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,9.35
La Défense (Grande Arche),onTime,2024-11-03 16:32:31,2024-11-03 16:32:31,Paris 17e,10.65,0.0,0.0,0.0,7.1,15.12,18100.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,9.35
Château de Vincennes,onTime,2024-11-03 16:34:12,2024-11-03 16:34:12,Paris 17e,10.65,0.0,0.0,0.0,7.1,15.12,18100.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,9.35
La Défense (Grande Arche),onTime,2024-11-03 16:35:29,2024-11-03 16:35:29,Paris 17e,10.65,0.0,0.0,0.0,7.1,15.12,18100.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,9.35
Château de Vincennes,onTime,2024-11-03 16:37:39,2024-11-03 16:37:39,Paris 17e,10.5,0.0,0.0,0.0,6.92,14.76,17020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,9.35
La Défense (Grande Arche),onTime,2024-11-03 16:38:58,2024-11-03 16:38:58,Paris 17e,10.5,0.0,0.0,0.0,6.92,14.76,17020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,9.35
Château de Vincennes,onTime,2024-11-03 16:41:03,2024-11-03 16:41:03,Paris 17e,10.5,0.0,0.0,0.0,6.92,14.76,17020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,9.35
La Défense (Grande Arche),onTime,2024-11-03 16:42:14,2024-11-03 16:42:14,Paris 17e,10.5,0.0,0.0,0.0,6.92,14.76,17020.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,9.35
Château de Vincennes,onTime,2024-11-03 17:28:55,2024-11-03 17:28:55,Paris 17e,10.0,0.0,0.0,0.0,6.29,14.04,19000.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,9.64
