date,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day
2024-09-24 00:00:00,14.3,0.0,0.0,0.0,11.02,16.56,3220.0,False
2024-09-24 00:15:00,14.45,0.0,0.0,0.0,10.74,18.0,5100.0,False
2024-09-24 00:30:00,14.55,0.0,0.0,0.0,9.96,19.8,6980.0,False
2024-09-24 00:45:00,14.65,0.0,0.0,0.0,8.91,21.24,8860.0,False
2024-09-24 01:00:00,14.7,0.0,0.0,0.0,8.16,22.68,10740.0,False
2024-09-24 01:15:00,14.75,0.0,0.0,0.0,7.7,21.24,10100.0,False
2024-09-24 01:30:00,14.75,0.0,0.0,0.0,7.29,20.16,9480.0,False
2024-09-24 01:45:00,14.7,0.0,0.0,0.0,7.24,18.72,8840.0,False
2024-09-24 02:00:00,14.65,0.0,0.0,0.0,7.29,17.28,8200.0,False
2024-09-24 02:15:00,14.65,0.0,0.0,0.0,7.07,17.64,7240.0,False
2024-09-24 02:30:00,14.6,0.0,0.0,0.0,7.28,18.0,6280.0,False
2024-09-24 02:45:00,14.55,0.0,0.0,0.0,7.24,18.36,5320.0,False
2024-09-24 03:00:00,14.55,0.4,0.4,0.0,7.59,18.72,4360.0,False
2024-09-24 03:15:00,14.65,0.0,0.0,0.0,8.12,19.8,6500.0,False
2024-09-24 03:30:00,14.7,0.1,0.0,0.0,8.85,20.88,8620.0,False
2024-09-24 03:45:00,14.8,0.0,0.0,0.0,10.09,21.96,10760.0,False
2024-09-24 04:00:00,14.85,0.0,0.0,0.0,11.25,23.04,12880.0,False
2024-09-24 04:15:00,14.85,0.3,0.1,0.0,11.99,24.12,14300.0,False
2024-09-24 04:30:00,14.8,0.0,0.0,0.0,12.54,25.56,15720.0,False
2024-09-24 04:45:00,14.75,0.0,0.0,0.0,13.04,26.64,17120.0,False
2024-09-24 05:00:00,14.7,0.0,0.0,0.0,13.32,27.72,18540.0,False
2024-09-24 05:15:00,14.7,0.0,0.0,0.0,13.55,27.72,18640.0,False
2024-09-24 05:30:00,14.7,0.0,0.0,0.0,13.25,27.72,18740.0,False
2024-09-24 05:45:00,14.7,0.0,0.0,0.0,13.24,27.72,18840.0,True
2024-09-24 06:00:00,14.7,0.0,0.0,0.0,12.98,27.72,18940.0,True
2024-09-24 06:15:00,14.7,0.1,0.1,0.0,12.98,27.72,18780.0,True
2024-09-24 06:30:00,14.65,0.1,0.1,0.0,12.98,27.36,18620.0,True
2024-09-24 06:45:00,14.65,0.1,0.1,0.0,12.73,27.36,18440.0,True
2024-09-24 07:00:00,14.6,0.0,0.0,0.0,12.73,27.0,18280.0,True
2024-09-24 07:15:00,14.65,0.0,0.0,0.0,12.48,27.0,19440.0,True
2024-09-24 07:30:00,14.7,0.0,0.0,0.0,12.22,27.0,20600.0,True
2024-09-24 07:45:00,14.75,0.0,0.0,0.0,11.97,26.64,21740.0,True
2024-09-24 08:00:00,14.8,0.0,0.0,0.0,11.97,26.64,22900.0,True
2024-09-24 08:15:00,14.9,0.0,0.0,0.0,12.22,26.28,22760.0,True
2024-09-24 08:30:00,14.95,0.3,0.3,0.0,12.98,25.92,22640.0,True
2024-09-24 08:45:00,15.0,0.0,0.0,0.0,13.49,25.56,22500.0,True
2024-09-24 09:00:00,15.05,0.0,0.0,0.0,14.0,25.2,22360.0,True
2024-09-24 09:15:00,15.1,0.2,0.0,0.0,14.26,26.64,22620.0,True
2024-09-24 09:30:00,15.15,0.3,0.0,0.0,14.53,28.08,22880.0,True
2024-09-24 09:45:00,15.2,0.1,0.1,0.0,14.57,29.16,23120.0,True
2024-09-24 10:00:00,15.25,0.0,0.0,0.0,14.62,30.6,23380.0,True
2024-09-24 10:15:00,15.4,0.1,0.1,0.0,14.69,30.6,24200.0,True
2024-09-24 10:30:00,15.55,0.2,0.2,0.0,14.48,30.96,25020.0,True
2024-09-24 10:45:00,15.75,0.1,0.1,0.0,14.58,30.96,25840.0,True
2024-09-24 11:00:00,15.9,0.0,0.0,0.0,14.58,30.96,26660.0,True
2024-09-24 11:15:00,16.05,0.0,0.0,0.0,14.78,30.96,28180.0,True
2024-09-24 11:30:00,16.2,0.0,0.0,0.0,15.19,31.32,29680.0,True
2024-09-24 11:45:00,16.35,0.0,0.0,0.0,15.41,31.32,31200.0,True
2024-09-24 12:00:00,16.45,0.0,0.0,0.0,15.12,31.32,32700.0,True
2024-09-24 12:15:00,16.6,0.0,0.0,0.0,14.4,30.6,33240.0,True
2024-09-24 12:30:00,16.7,0.0,0.0,0.0,13.18,29.52,33780.0,True
2024-09-24 12:45:00,16.75,0.0,0.0,0.0,11.79,28.8,34300.0,True
2024-09-24 13:00:00,16.85,0.0,0.0,0.0,11.12,27.72,34840.0,True
2024-09-24 13:15:00,17.0,0.0,0.0,0.0,11.12,27.36,35800.0,True
2024-09-24 13:30:00,17.15,0.0,0.0,0.0,11.92,27.36,36780.0,True
2024-09-24 13:45:00,17.25,0.0,0.0,0.0,12.41,27.0,37740.0,True
2024-09-24 14:00:00,17.3,0.0,0.0,0.0,12.9,26.64,38700.0,True
2024-09-24 14:15:00,17.3,0.0,0.0,0.0,12.9,27.36,37360.0,True
2024-09-24 14:30:00,17.2,0.0,0.0,0.0,12.73,27.72,36000.0,True
2024-09-24 14:45:00,17.1,0.0,0.0,0.0,12.73,28.44,34660.0,True
2024-09-24 15:00:00,17.0,0.0,0.0,0.0,12.56,28.8,33300.0,True
2024-09-24 15:15:00,17.05,0.0,0.0,0.0,12.72,28.44,36240.0,True
2024-09-24 15:30:00,17.15,0.0,0.0,0.0,13.05,27.72,39180.0,True
2024-09-24 15:45:00,17.2,0.0,0.0,0.0,13.24,27.36,42120.0,True
2024-09-24 16:00:00,17.15,0.0,0.0,0.0,12.98,26.64,45060.0,True
2024-09-24 16:15:00,17.0,0.0,0.0,0.0,12.66,26.28,41500.0,True
2024-09-24 16:30:00,16.8,0.0,0.0,0.0,12.32,26.28,37920.0,True
2024-09-24 16:45:00,16.5,0.0,0.0,0.0,11.88,25.92,34360.0,True
2024-09-24 17:00:00,16.25,0.0,0.0,0.0,11.18,25.56,30780.0,True
2024-09-24 17:15:00,16.05,0.0,0.0,0.0,9.73,24.48,27240.0,True
2024-09-24 17:30:00,15.8,0.0,0.0,0.0,8.31,23.76,23700.0,True
2024-09-24 17:45:00,15.55,0.1,0.1,0.0,6.73,22.68,20160.0,False
2024-09-24 18:00:00,15.4,0.0,0.0,0.0,5.63,21.6,16620.0,False
2024-09-24 18:15:00,15.35,0.0,0.0,0.0,5.19,18.72,16360.0,False
2024-09-24 18:30:00,15.35,0.0,0.0,0.0,4.9,15.84,16120.0,False
2024-09-24 18:45:00,15.35,0.0,0.0,0.0,4.9,12.6,15860.0,False
2024-09-24 19:00:00,15.35,0.0,0.0,0.0,4.9,9.72,15600.0,False
2024-09-24 19:15:00,15.35,0.0,0.0,0.0,5.0,10.08,16540.0,False
2024-09-24 19:30:00,15.3,0.0,0.0,0.0,5.15,10.8,17480.0,False
2024-09-24 19:45:00,15.3,0.0,0.0,0.0,5.24,11.16,18400.0,False
2024-09-24 20:00:00,15.2,0.0,0.0,0.0,5.24,11.52,19340.0,False
2024-09-24 20:15:00,15.1,0.0,0.0,0.0,5.01,11.16,18300.0,False
2024-09-24 20:30:00,14.95,0.0,0.0,0.0,5.19,10.44,17260.0,False
2024-09-24 20:45:00,14.85,0.0,0.0,0.0,5.09,10.08,16220.0,False
2024-09-24 21:00:00,14.7,0.0,0.0,0.0,5.4,9.36,15180.0,False
2024-09-24 21:15:00,14.65,0.0,0.0,0.0,5.19,9.36,14620.0,False
2024-09-24 21:30:00,14.65,0.0,0.0,0.0,4.9,9.72,14060.0,False
2024-09-24 21:45:00,14.6,0.0,0.0,0.0,4.61,10.08,13500.0,False
2024-09-24 22:00:00,14.55,0.0,0.0,0.0,4.1,10.08,12940.0,False
2024-09-24 22:15:00,14.5,0.0,0.0,0.0,3.71,9.36,12620.0,False
2024-09-24 22:30:00,14.45,0.0,0.0,0.0,3.76,9.0,12320.0,False
2024-09-24 22:45:00,14.4,0.0,0.0,0.0,3.98,8.64,12000.0,False
2024-09-24 23:00:00,14.3,0.0,0.0,0.0,4.33,7.92,11680.0,False
2024-09-24 23:15:00,14.25,0.0,0.0,0.0,5.09,8.64,10640.0,False
2024-09-24 23:30:00,14.2,0.0,0.0,0.0,5.86,9.72,9600.0,False
2024-09-24 23:45:00,14.15,0.0,0.0,0.0,6.57,10.44,8540.0,False
2024-09-25 00:00:00,14.1,0.0,0.0,0.0,6.92,11.16,7500.0,False
2024-09-25 00:15:00,14.1,0.0,0.0,0.0,6.88,11.88,7160.0,False
2024-09-25 00:30:00,14.05,0.0,0.0,0.0,6.85,12.6,6820.0,False
2024-09-25 00:45:00,14.0,0.0,0.0,0.0,6.48,13.32,6480.0,False
2024-09-25 01:00:00,13.95,0.0,0.0,0.0,6.49,14.04,6140.0,False
2024-09-25 01:15:00,13.9,0.0,0.0,0.0,6.49,13.68,5880.0,False
2024-09-25 01:30:00,13.85,0.0,0.0,0.0,6.48,13.68,5620.0,False
2024-09-25 01:45:00,13.75,0.0,0.0,0.0,6.48,13.32,5340.0,False
2024-09-25 02:00:00,13.7,0.0,0.0,0.0,6.49,12.96,5080.0,False
2024-09-25 02:15:00,13.7,0.0,0.0,0.0,6.85,13.32,4360.0,False
2024-09-25 02:30:00,13.75,0.0,0.0,0.0,6.85,13.68,3640.0,False
2024-09-25 02:45:00,13.8,0.0,0.0,0.0,7.21,14.04,2900.0,False
2024-09-25 03:00:00,13.75,0.0,0.0,0.0,7.57,14.4,2180.0,False
2024-09-25 03:15:00,13.7,0.0,0.0,0.0,7.93,15.12,2160.0,False
2024-09-25 03:30:00,13.6,0.0,0.0,0.0,7.92,15.84,2120.0,False
2024-09-25 03:45:00,13.45,0.0,0.0,0.0,8.28,16.2,2100.0,False
2024-09-25 04:00:00,13.35,0.0,0.0,0.0,8.29,16.92,2060.0,False
2024-09-25 04:15:00,13.3,0.0,0.0,0.0,8.67,17.64,1800.0,False
2024-09-25 04:30:00,13.25,0.0,0.0,0.0,8.71,18.36,1540.0,False
2024-09-25 04:45:00,13.2,0.0,0.0,0.0,9.11,19.08,1280.0,False
2024-09-25 05:00:00,13.15,0.0,0.0,0.0,9.18,19.8,1020.0,False
2024-09-25 05:15:00,13.2,0.0,0.0,0.0,9.18,19.44,1960.0,False
2024-09-25 05:30:00,13.3,0.0,0.0,0.0,9.11,19.44,2920.0,False
2024-09-25 05:45:00,13.4,0.0,0.0,0.0,9.03,19.08,3860.0,True
2024-09-25 06:00:00,13.45,0.0,0.0,0.0,9.39,18.72,4800.0,True
2024-09-25 06:15:00,13.5,0.0,0.0,0.0,10.11,20.16,4980.0,True
2024-09-25 06:30:00,13.5,0.0,0.0,0.0,10.9,21.6,5140.0,True
2024-09-25 06:45:00,13.5,0.0,0.0,0.0,11.66,22.68,5320.0,True
2024-09-25 07:00:00,13.55,0.0,0.0,0.0,11.66,24.12,5480.0,True
2024-09-25 07:15:00,13.65,0.0,0.0,0.0,10.59,24.12,5760.0,True
2024-09-25 07:30:00,13.75,0.1,0.1,0.0,9.06,24.48,6040.0,True
2024-09-25 07:45:00,13.85,0.1,0.1,0.0,7.24,24.84,6300.0,True
2024-09-25 08:00:00,14.0,0.1,0.1,0.0,6.16,24.84,6580.0,True
2024-09-25 08:15:00,14.2,0.0,0.0,0.0,6.16,24.12,6580.0,True
2024-09-25 08:30:00,14.4,0.0,0.0,0.0,6.57,23.4,6560.0,True
2024-09-25 08:45:00,14.6,0.0,0.0,0.0,7.34,22.32,6560.0,True
2024-09-25 09:00:00,14.85,0.0,0.0,0.0,7.86,21.6,6540.0,True
2024-09-25 09:15:00,15.2,0.0,0.0,0.0,8.23,21.6,9700.0,True
2024-09-25 09:30:00,15.55,0.0,0.0,0.0,8.89,21.6,12860.0,True
2024-09-25 09:45:00,15.85,0.0,0.0,0.0,9.73,21.24,16000.0,True
2024-09-25 10:00:00,16.05,0.0,0.0,0.0,9.93,21.24,19160.0,True
2024-09-25 10:15:00,16.1,0.1,0.1,0.0,9.93,21.6,19760.0,True
2024-09-25 10:30:00,15.95,0.1,0.1,0.0,9.18,21.96,20360.0,True
2024-09-25 10:45:00,15.85,0.1,0.1,0.0,8.67,22.32,20960.0,True
2024-09-25 11:00:00,15.75,0.2,0.2,0.0,8.4,22.68,21560.0,True
2024-09-25 11:15:00,15.85,0.1,0.1,0.0,8.67,21.96,21380.0,True
2024-09-25 11:30:00,16.0,0.0,0.0,0.0,9.09,21.6,21180.0,True
2024-09-25 11:45:00,16.15,0.0,0.0,0.0,10.14,20.88,21000.0,True
2024-09-25 12:00:00,16.2,0.0,0.0,0.0,10.5,20.16,20800.0,True
2024-09-25 12:15:00,16.2,0.1,0.1,0.0,10.37,20.16,17620.0,True
2024-09-25 12:30:00,16.2,0.1,0.1,0.0,9.79,20.16,14440.0,True
2024-09-25 12:45:00,16.1,0.0,0.0,0.0,9.35,20.52,11260.0,True
2024-09-25 13:00:00,16.05,0.2,0.2,0.0,8.83,20.52,8080.0,True
2024-09-25 13:15:00,16.05,1.1,1.0,0.0,8.71,20.52,7960.0,True
2024-09-25 13:30:00,16.0,0.3,0.3,0.0,9.01,20.16,7840.0,True
2024-09-25 13:45:00,16.0,0.1,0.1,0.0,9.37,20.16,7700.0,True
2024-09-25 14:00:00,15.95,0.0,0.0,0.0,9.73,20.16,7580.0,True
2024-09-25 14:15:00,15.95,0.0,0.0,0.0,10.46,21.96,11240.0,True
2024-09-25 14:30:00,15.9,0.1,0.1,0.0,12.14,23.76,14900.0,True
2024-09-25 14:45:00,15.9,0.1,0.1,0.0,13.44,25.56,18560.0,True
2024-09-25 15:00:00,15.8,0.2,0.2,0.0,14.04,27.36,22220.0,True
2024-09-25 15:15:00,15.75,0.3,0.3,0.0,13.24,27.36,19780.0,True
2024-09-25 15:30:00,15.6,0.5,0.5,0.0,11.04,27.72,17320.0,True
2024-09-25 15:45:00,15.5,0.3,0.3,0.0,9.26,27.72,14880.0,True
2024-09-25 16:00:00,15.4,0.3,0.3,0.0,8.31,27.72,12420.0,True
2024-09-25 16:15:00,15.4,0.4,0.4,0.0,8.65,27.0,11240.0,True
2024-09-25 16:30:00,15.35,0.3,0.3,0.0,9.47,25.92,10080.0,True
2024-09-25 16:45:00,15.35,0.3,0.3,0.0,10.74,25.2,8900.0,True
2024-09-25 17:00:00,15.35,0.4,0.4,0.0,11.87,24.12,7720.0,True
2024-09-25 17:15:00,15.35,0.5,0.5,0.0,12.85,24.84,8720.0,True
2024-09-25 17:30:00,15.4,0.5,0.5,0.0,14.15,25.92,9720.0,True
2024-09-25 17:45:00,15.4,0.5,0.5,0.0,14.8,26.64,10700.0,False
2024-09-25 18:00:00,15.35,0.5,0.5,0.0,15.48,27.36,11700.0,False
2024-09-25 18:15:00,15.3,0.3,0.3,0.0,15.12,28.8,11160.0,False
2024-09-25 18:30:00,15.25,0.5,0.5,0.0,14.42,30.6,10640.0,False
2024-09-25 18:45:00,15.15,0.5,0.5,0.0,13.36,32.04,10100.0,False
2024-09-25 19:00:00,15.1,0.6,0.6,0.0,13.0,33.48,9560.0,False
2024-09-25 19:15:00,15.1,0.7,0.7,0.0,12.98,32.4,8920.0,False
2024-09-25 19:30:00,15.1,0.4,0.4,0.0,13.32,31.68,8280.0,False
2024-09-25 19:45:00,15.15,0.2,0.2,0.0,14.04,30.6,7620.0,False
2024-09-25 20:00:00,15.2,0.5,0.5,0.0,14.04,29.52,6980.0,False
2024-09-25 20:15:00,15.35,0.3,0.3,0.0,13.68,29.52,7080.0,False
2024-09-25 20:30:00,15.55,0.1,0.1,0.0,12.96,29.52,7180.0,False
2024-09-25 20:45:00,15.75,0.2,0.2,0.0,12.6,29.16,7260.0,False
2024-09-25 21:00:00,15.85,0.7,0.7,0.0,11.88,29.16,7360.0,False
2024-09-25 21:15:00,15.9,0.2,0.2,0.0,11.53,28.08,6860.0,False
2024-09-25 21:30:00,15.9,0.3,0.3,0.0,11.18,27.0,6340.0,False
2024-09-25 21:45:00,15.9,0.6,0.6,0.0,11.25,25.92,5840.0,False
2024-09-25 22:00:00,15.85,0.5,0.5,0.0,10.9,24.84,5320.0,False
2024-09-25 22:15:00,15.9,0.9,0.7,0.0,10.5,24.12,5320.0,False
2024-09-25 22:30:00,15.9,0.2,0.2,0.0,10.45,23.4,5320.0,False
2024-09-25 22:45:00,15.95,0.2,0.2,0.0,10.44,22.32,5320.0,False
2024-09-25 23:00:00,15.95,0.1,0.1,0.0,10.09,21.6,5320.0,False
2024-09-25 23:15:00,16.0,0.0,0.0,0.0,9.72,22.68,5440.0,False
2024-09-25 23:30:00,16.05,0.0,0.0,0.0,9.75,23.76,5560.0,False
2024-09-25 23:45:00,16.1,0.0,0.0,0.0,9.47,24.48,5660.0,False
2024-09-26 00:00:00,16.1,0.0,0.0,0.0,9.26,25.56,5780.0,False
2024-09-26 00:15:00,16.15,0.3,0.2,0.0,8.65,24.48,5900.0,False
2024-09-26 00:30:00,16.15,0.0,0.0,0.0,7.9,23.04,6020.0,False
2024-09-26 00:45:00,16.1,0.0,0.0,0.0,7.1,21.6,6140.0,False
2024-09-26 01:00:00,16.1,0.0,0.0,0.0,6.7,20.52,6260.0,False
2024-09-26 01:15:00,16.15,0.0,0.0,0.0,6.92,19.44,6720.0,False
2024-09-26 01:30:00,16.15,0.0,0.0,0.0,7.15,18.36,7200.0,False
2024-09-26 01:45:00,16.15,0.0,0.0,0.0,7.42,17.28,7660.0,False
2024-09-26 02:00:00,16.15,0.0,0.0,0.0,7.93,16.2,8120.0,False
2024-09-26 02:15:00,16.15,0.0,0.0,0.0,7.93,16.2,8060.0,False
2024-09-26 02:30:00,16.1,0.0,0.0,0.0,8.16,16.56,8000.0,False
2024-09-26 02:45:00,16.1,0.0,0.0,0.0,8.16,16.56,7920.0,False
2024-09-26 03:00:00,16.05,0.0,0.0,0.0,8.4,16.56,7860.0,False
2024-09-26 03:15:00,16.1,0.0,0.0,0.0,9.18,18.0,10300.0,False
2024-09-26 03:30:00,16.15,0.0,0.0,0.0,9.79,19.44,12760.0,False
2024-09-26 03:45:00,16.2,0.0,0.0,0.0,10.69,20.88,15200.0,False
2024-09-26 04:00:00,16.2,0.0,0.0,0.0,10.99,22.32,17640.0,False
2024-09-26 04:15:00,16.2,0.0,0.0,0.0,10.38,21.6,17780.0,False
2024-09-26 04:30:00,16.15,0.0,0.0,0.0,9.22,20.88,17920.0,False
2024-09-26 04:45:00,16.1,0.0,0.0,0.0,7.9,20.16,18060.0,False
2024-09-26 05:00:00,16.05,0.0,0.0,0.0,7.49,19.44,18200.0,False
2024-09-26 05:15:00,16.0,0.0,0.0,0.0,7.41,20.52,18740.0,False
2024-09-26 05:30:00,15.95,0.0,0.0,0.0,7.57,21.6,19300.0,False
2024-09-26 05:45:00,15.9,0.0,0.0,0.0,8.09,22.68,19840.0,True
2024-09-26 06:00:00,15.85,0.0,0.0,0.0,8.31,23.76,20380.0,True
2024-09-26 06:15:00,15.85,0.0,0.0,0.0,8.47,23.04,19540.0,True
2024-09-26 06:30:00,15.85,0.0,0.0,0.0,9.06,21.96,18700.0,True
2024-09-26 06:45:00,15.85,0.0,0.0,0.0,9.37,21.24,17840.0,True
2024-09-26 07:00:00,15.85,0.0,0.0,0.0,9.73,20.52,17000.0,True
2024-09-26 07:15:00,15.95,0.0,0.0,0.0,9.78,20.52,15200.0,True
2024-09-26 07:30:00,16.0,0.0,0.0,0.0,10.18,20.52,13400.0,True
2024-09-26 07:45:00,16.15,0.0,0.0,0.0,10.24,20.52,11580.0,True
2024-09-26 08:00:00,16.25,0.0,0.0,0.0,10.14,20.52,9780.0,True
2024-09-26 08:15:00,16.45,0.0,0.0,0.0,10.46,24.12,13920.0,True
2024-09-26 08:30:00,16.65,0.1,0.0,0.0,11.5,27.72,18060.0,True
2024-09-26 08:45:00,16.85,0.0,0.0,0.0,13.09,31.32,22180.0,True
2024-09-26 09:00:00,17.0,0.0,0.0,0.0,14.4,34.92,26320.0,True
2024-09-26 09:15:00,17.2,0.2,0.2,0.0,14.9,36.72,26600.0,True
2024-09-26 09:30:00,17.4,0.0,0.0,0.0,14.78,38.88,26880.0,True
2024-09-26 09:45:00,17.55,0.0,0.0,0.0,14.2,40.68,27160.0,True
2024-09-26 10:00:00,17.65,0.0,0.0,0.0,14.17,42.48,27440.0,True
2024-09-26 10:15:00,17.75,0.1,0.0,0.0,14.01,43.2,27100.0,True
2024-09-26 10:30:00,17.8,0.2,0.1,0.0,14.18,43.92,26780.0,True
2024-09-26 10:45:00,17.8,0.1,0.0,0.0,14.18,44.64,26440.0,True
2024-09-26 11:00:00,17.85,0.0,0.0,0.0,14.18,45.36,26100.0,True
2024-09-26 11:15:00,18.0,0.0,0.0,0.0,14.49,46.44,22520.0,True
2024-09-26 11:30:00,18.2,0.1,0.0,0.0,15.32,47.52,18920.0,True
2024-09-26 11:45:00,18.3,0.0,0.0,0.0,15.88,48.24,15340.0,True
2024-09-26 12:00:00,18.35,0.0,0.0,0.0,16.28,49.32,11740.0,True
2024-09-26 12:15:00,18.3,0.4,0.4,0.0,15.99,47.52,14760.0,True
2024-09-26 12:30:00,18.15,3.6,3.6,0.0,15.48,45.36,17800.0,True
2024-09-26 12:45:00,17.9,0.6,0.6,0.0,14.78,43.56,20820.0,True
2024-09-26 13:00:00,17.65,0.1,0.1,0.0,14.39,41.4,23840.0,True
2024-09-26 13:15:00,17.35,0.5,0.5,0.0,14.49,39.96,19340.0,True
2024-09-26 13:30:00,16.95,0.9,0.9,0.0,15.26,38.16,14820.0,True
2024-09-26 13:45:00,16.6,0.4,0.4,0.0,15.89,36.72,10320.0,True
2024-09-26 14:00:00,16.25,0.6,0.6,0.0,16.87,34.92,5800.0,True
2024-09-26 14:15:00,16.05,0.4,0.4,0.0,17.46,34.92,5400.0,True
2024-09-26 14:30:00,15.9,0.1,0.0,0.0,17.99,35.28,5000.0,True
2024-09-26 14:45:00,15.8,0.1,0.1,0.0,18.84,35.28,4580.0,True
2024-09-26 15:00:00,15.7,0.0,0.0,0.0,19.2,35.28,4180.0,True
2024-09-26 15:15:00,15.7,1.0,1.0,0.0,18.78,37.08,10640.0,True
2024-09-26 15:30:00,15.7,0.0,0.0,0.0,18.17,38.52,17100.0,True
2024-09-26 15:45:00,15.75,0.0,0.0,0.0,17.17,40.32,23540.0,True
2024-09-26 16:00:00,15.8,0.0,0.0,0.0,16.38,41.76,30000.0,True
2024-09-26 16:15:00,15.95,0.0,0.0,0.0,15.68,39.6,30180.0,True
2024-09-26 16:30:00,16.1,0.0,0.0,0.0,15.0,37.44,30360.0,True
2024-09-26 16:45:00,16.3,0.0,0.0,0.0,14.34,34.92,30520.0,True
2024-09-26 17:00:00,16.35,0.0,0.0,0.0,14.34,32.76,30700.0,True
2024-09-26 17:15:00,16.35,0.0,0.0,0.0,14.51,33.12,33220.0,True
2024-09-26 17:30:00,16.25,0.0,0.0,0.0,15.38,33.84,35720.0,True
2024-09-26 17:45:00,16.15,0.0,0.0,0.0,16.28,34.2,38240.0,False
2024-09-26 18:00:00,16.0,0.0,0.0,0.0,16.92,34.56,40740.0,False
2024-09-26 18:15:00,15.9,0.0,0.0,0.0,17.38,34.92,42520.0,False
2024-09-26 18:30:00,15.8,0.0,0.0,0.0,17.85,35.64,44320.0,False
2024-09-26 18:45:00,15.7,0.0,0.0,0.0,18.09,36.0,46100.0,False
2024-09-26 19:00:00,15.6,0.0,0.0,0.0,18.08,36.36,47880.0,False
2024-09-26 19:15:00,15.5,0.0,0.0,0.0,18.08,37.8,48540.0,False
2024-09-26 19:30:00,15.4,0.0,0.0,0.0,17.85,38.88,49220.0,False
2024-09-26 19:45:00,15.3,0.0,0.0,0.0,17.61,40.32,49880.0,False
2024-09-26 20:00:00,15.2,0.0,0.0,0.0,17.15,41.4,50540.0,False
2024-09-26 20:15:00,15.1,0.0,0.0,0.0,16.14,39.6,47800.0,False
2024-09-26 20:30:00,15.0,0.0,0.0,0.0,15.35,38.16,45080.0,False
2024-09-26 20:45:00,14.9,0.0,0.0,0.0,14.06,36.36,42340.0,False
2024-09-26 21:00:00,14.75,0.0,0.0,0.0,13.51,34.56,39600.0,False
2024-09-26 21:15:00,14.6,0.0,0.0,0.0,14.0,34.2,40180.0,False
2024-09-26 21:30:00,14.45,0.0,0.0,0.0,14.51,34.2,40760.0,False
2024-09-26 21:45:00,14.25,0.0,0.0,0.0,15.55,33.84,41320.0,False
2024-09-26 22:00:00,14.1,0.0,0.0,0.0,16.09,33.48,41900.0,False
2024-09-26 22:15:00,14.0,0.0,0.0,0.0,15.86,33.48,41020.0,False
2024-09-26 22:30:00,13.9,0.0,0.0,0.0,15.35,33.84,40140.0,False
2024-09-26 22:45:00,13.8,0.0,0.0,0.0,14.57,33.84,39260.0,False
2024-09-26 23:00:00,13.65,0.0,0.0,0.0,13.83,33.84,38380.0,False
2024-09-26 23:15:00,13.5,0.0,0.0,0.0,13.39,32.76,37300.0,False
2024-09-26 23:30:00,13.35,0.0,0.0,0.0,12.98,32.04,36240.0,False
2024-09-26 23:45:00,13.2,0.0,0.0,0.0,13.09,30.96,35160.0,False
2024-09-27 00:00:00,13.05,0.0,0.0,0.0,12.73,29.88,34080.0,False
2024-09-27 00:15:00,13.0,0.0,0.0,0.0,12.56,29.16,32280.0,False
2024-09-27 00:30:00,12.9,0.0,0.0,0.0,12.72,28.44,30480.0,False
2024-09-27 00:45:00,12.85,0.0,0.0,0.0,12.72,27.72,28660.0,False
2024-09-27 01:00:00,12.8,0.0,0.0,0.0,12.57,27.0,26860.0,False
2024-09-27 01:15:00,12.75,0.0,0.0,0.0,12.3,27.0,26160.0,False
2024-09-27 01:30:00,12.7,0.0,0.0,0.0,12.07,26.64,25480.0,False
2024-09-27 01:45:00,12.65,0.0,0.0,0.0,11.53,26.64,24780.0,False
2024-09-27 02:00:00,12.6,0.0,0.0,0.0,11.53,26.28,24080.0,False
2024-09-27 02:15:00,12.65,0.0,0.0,0.0,11.73,26.28,25260.0,False
2024-09-27 02:30:00,12.65,0.0,0.0,0.0,12.1,26.28,26440.0,False
2024-09-27 02:45:00,12.7,0.0,0.0,0.0,13.04,26.28,27620.0,False
2024-09-27 03:00:00,12.7,0.0,0.0,0.0,13.4,26.28,28800.0,False
2024-09-27 03:15:00,12.7,0.0,0.0,0.0,13.58,26.64,29180.0,False
2024-09-27 03:30:00,12.7,0.0,0.0,0.0,13.58,27.0,29580.0,False
2024-09-27 03:45:00,12.65,0.0,0.0,0.0,13.58,27.0,29960.0,False
2024-09-27 04:00:00,12.6,0.0,0.0,0.0,13.28,27.36,30340.0,False
2024-09-27 04:15:00,12.6,0.0,0.0,0.0,12.98,28.08,31580.0,False
2024-09-27 04:30:00,12.55,0.0,0.0,0.0,12.48,28.44,32800.0,False
2024-09-27 04:45:00,12.5,0.0,0.0,0.0,12.18,28.8,34040.0,False
2024-09-27 05:00:00,12.45,0.0,0.0,0.0,11.68,29.52,35260.0,False
2024-09-27 05:15:00,12.4,0.0,0.0,0.0,11.79,28.44,34940.0,False
2024-09-27 05:30:00,12.25,0.0,0.0,0.0,11.92,27.72,34620.0,False
2024-09-27 05:45:00,12.15,0.0,0.0,0.0,12.07,26.64,34280.0,False
2024-09-27 06:00:00,12.1,0.0,0.0,0.0,12.4,25.56,33960.0,True
2024-09-27 06:15:00,12.15,0.0,0.0,0.0,12.07,25.56,34040.0,True
2024-09-27 06:30:00,12.2,0.0,0.0,0.0,11.92,25.92,34140.0,True
2024-09-27 06:45:00,12.3,0.0,0.0,0.0,11.49,25.92,34220.0,True
2024-09-27 07:00:00,12.4,0.0,0.0,0.0,11.89,25.92,34300.0,True
