timestamp,stop_reference,stop_name,line_ref,transport_mode,destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,recorded_at_time
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Tournan,onTime,2024-12-19T16:51:10.000Z,2024-12-19T16:51:17.000Z,2024-12-19T16:52:00.000Z,2024-12-19T16:52:07.000Z,0.12,0.12,2024-12-19T16:50:37.631Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T16:51:50.000Z,2024-12-19T16:52:00.000Z,2024-12-19T16:52:40.000Z,2024-12-19T16:52:50.000Z,0.17,0.17,2024-12-19T16:52:06.843Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T16:54:50.000Z,2024-12-19T16:54:26.000Z,2024-12-19T16:55:40.000Z,2024-12-19T16:55:40.000Z,-0.4,0.0,2024-12-19T16:53:58.118Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T16:55:50.000Z,2024-12-19T16:56:00.000Z,2024-12-19T16:56:40.000Z,2024-12-19T16:56:50.000Z,0.17,0.17,2024-12-19T16:56:04.919Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Villiers-sur-Marne Plessis Trévise,onTime,2024-12-19T16:58:40.000Z,2024-12-19T16:58:40.000Z,2024-12-19T16:59:30.000Z,2024-12-19T16:59:30.000Z,0.0,0.0,2024-12-19T16:57:58.872Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T16:59:30.000Z,2024-12-19T17:00:30.000Z,2024-12-19T17:00:20.000Z,2024-12-19T17:01:20.000Z,1.0,1.0,2024-12-19T17:00:38.089Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T17:02:20.000Z,2024-12-19T17:01:54.000Z,2024-12-19T17:03:10.000Z,2024-12-19T17:03:10.000Z,-0.43,0.0,2024-12-19T17:01:26.628Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:03:20.000Z,2024-12-19T17:04:00.000Z,2024-12-19T17:04:10.000Z,2024-12-19T17:04:50.000Z,0.67,0.67,2024-12-19T17:04:08.156Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Tournan,onTime,2024-12-19T17:06:10.000Z,2024-12-19T17:06:26.000Z,2024-12-19T17:07:00.000Z,2024-12-19T17:07:16.000Z,0.27,0.27,2024-12-19T17:05:59.058Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:07:10.000Z,2024-12-19T17:07:30.000Z,2024-12-19T17:08:00.000Z,2024-12-19T17:08:20.000Z,0.33,0.33,2024-12-19T17:07:33.461Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T17:09:50.000Z,2024-12-19T17:09:23.000Z,2024-12-19T17:10:40.000Z,2024-12-19T17:10:40.000Z,-0.45,0.0,2024-12-19T17:08:55.314Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:10:50.000Z,2024-12-19T17:11:00.000Z,2024-12-19T17:11:40.000Z,2024-12-19T17:11:50.000Z,0.17,0.17,2024-12-19T17:11:05.350Z
